Country,Day,Month,Year,Sector,Site,Station,Reef.zone,benthic_name,benthic_code,mean_cover,sd,se,level,level1_code,level2_code,X..samples,Organization,Period,Source,benthic_name2
Kenya,16,11,2017,,Malindi,Mayunguni,,Goniopora,gop,0.33,0.6,,NA,,NA,NA,FIELDWORK,Post,NEW,Goniopora
Kenya,16,11,2017,,Malindi,Mayunguni,,Hydnopohora,hyd,0.67,1.2,,NA,,NA,NA,FIELDWORK,Post,NEW,Hydnopohora
Kenya,16,11,2017,,Malindi,Mayunguni,,Inverts-other,INV,0,0,,NA,,NA,NA,FIELDWORK,Post,NEW,Inverts-other
Kenya,16,11,2017,,Malindi,Mayunguni,,Leptoria,leo,1,1,,NA,,NA,NA,FIELDWORK,Post,NEW,Leptoria
Kenya,16,11,2017,,Malindi,Mayunguni,,Lobophyllia,lob,0,0,,NA,,NA,NA,FIELDWORK,Post,NEW,Lobophyllia
Kenya,16,11,2017,,Malindi,Mayunguni,,Porites massive,porM,7.67,7.5,,NA,,NA,NA,FIELDWORK,Post,NEW,Porites massive
Kenya,16,11,2017,,Malindi,Mayunguni,,Millepora,cme,0,0,,NA,,NA,NA,FIELDWORK,Post,NEW,Millepora
Kenya,16,11,2017,,Malindi,Mayunguni,,Montipora,mtp,1,1,,NA,,NA,NA,FIELDWORK,Post,NEW,Montipora
Kenya,16,11,2017,,Malindi,Mayunguni,,Pavona,pav,0,0,,NA,,NA,NA,FIELDWORK,Post,NEW,Pavona
Kenya,16,11,2017,,Malindi,Mayunguni,,Platygyra,pla,0.67,0.6,,NA,,NA,NA,FIELDWORK,Post,NEW,Platygyra
Kenya,16,11,2017,,Malindi,Mayunguni,,Plesiastrea,pls,0.67,0.6,,NA,,NA,NA,FIELDWORK,Post,NEW,Plesiastrea
Kenya,16,11,2017,,Malindi,Mayunguni,,Pocillopora,poc,2.67,2.9,,NA,,NA,NA,FIELDWORK,Post,NEW,Pocillopora
Kenya,16,11,2017,,Malindi,Mayunguni,,Recent Dead Coral,RDC,1,0,,NA,,NA,NA,FIELDWORK,Post,NEW,Recent Dead Coral
Kenya,16,11,2017,,Malindi,Mayunguni,,Rubble,RUB,15,12.5,,NA,,NA,NA,FIELDWORK,Post,NEW,Rubble
Kenya,16,11,2017,,Malindi,Mayunguni,,Sand,SND,4.33,2.3,,NA,,NA,NA,FIELDWORK,Post,NEW,Sand
Kenya,16,11,2017,,Malindi,Mayunguni,,Seagrass,SGR,11.67,16.9,,NA,,NA,NA,FIELDWORK,Post,NEW,Seagrass
Kenya,16,11,2017,,Malindi,Mayunguni,,Seriatopora,ser,0,0,,NA,,NA,NA,FIELDWORK,Post,NEW,Seriatopora
Kenya,16,11,2017,,Malindi,Mayunguni,,Silt,SIL,0,0,,NA,,NA,NA,FIELDWORK,Post,NEW,Silt
Kenya,16,11,2017,,Malindi,Mayunguni,,Soft coral,SC,1.33,2.3,,NA,,NA,NA,FIELDWORK,Post,NEW,Soft coral
Kenya,16,11,2017,,Malindi,Mayunguni,,Sponge,Spog,0.33,0.6,,NA,,NA,NA,FIELDWORK,Post,NEW,Sponge
Kenya,16,11,2017,,Malindi,Mayunguni,,Stylophora,sty,0,0,,NA,,NA,NA,FIELDWORK,Post,NEW,Stylophora
Kenya,16,11,2017,,Malindi,Mayunguni,,Symphillia,sym,0,0,,NA,,NA,NA,FIELDWORK,Post,NEW,Symphillia
Kenya,18,11,2017,,Lamu,Iweni,,Acanthastrea,aca,0,0,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Acanthastrea
Kenya,18,11,2017,,Lamu,Iweni,,Acropora,acr,3.33,1.2,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Acropora
Kenya,18,11,2017,,Lamu,Iweni,,Algae-coralline,ACOR,0.33,0.6,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Algae-coralline
Kenya,18,11,2017,,Lamu,Iweni,,Algae-Halimeda,AHAL,1,1.7,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Algae-Halimeda
Kenya,18,11,2017,,Lamu,Iweni,,Algae-macro/fleshy,AMAC,3.67,2.5,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Algae-macro/fleshy
Kenya,18,11,2017,,Lamu,Iweni,,Algae-turf,ATRF,5.67,2.1,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Algae-turf
Kenya,18,11,2017,,Lamu,Iweni,,Astreopora,ast,0,0,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Astreopora
Kenya,18,11,2017,,Lamu,Iweni,,Bare substrate,BS,0,0,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Bare substrate
Kenya,18,11,2017,,Lamu,Iweni,,Porites branching,porB,5.67,5.1,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Porites branching
Kenya,18,11,2017,,Lamu,Iweni,,Diploastrea,dip,0,0,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Diploastrea
Kenya,18,11,2017,,Lamu,Iweni,,Echinopora,epo,17.33,9.3,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Echinopora
Kenya,18,11,2017,,Lamu,Iweni,,Favia,fav,0,0,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Favia
Kenya,18,11,2017,,Lamu,Iweni,,Favites,fts,1.33,1.5,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Favites
Kenya,18,11,2017,,Lamu,Iweni,,Fungia,fun,0.33,0.6,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Fungia
Kenya,18,11,2017,,Lamu,Iweni,,Galaxea,gal,0,0,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Galaxea
Kenya,18,11,2017,,Lamu,Iweni,,Goniastrea,gon,4.67,8.1,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Goniastrea
Kenya,18,11,2017,,Lamu,Iweni,,Goniopora,gop,2,2,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Goniopora
Kenya,18,11,2017,,Lamu,Iweni,,Hydnopohora,hyd,0,0,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Hydnopohora
Kenya,18,11,2017,,Lamu,Iweni,,Inverts-other,INV,1.33,1.2,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Inverts-other
Kenya,18,11,2017,,Lamu,Iweni,,Leptoria,leo,0,0,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Leptoria
Kenya,18,11,2017,,Lamu,Iweni,,Lobophyllia,lob,0,0,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Lobophyllia
Kenya,18,11,2017,,Lamu,Iweni,,Porites massive,porM,11,14,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Porites massive
Kenya,18,11,2017,,Lamu,Iweni,,Millepora,cme,0,0,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Millepora
Kenya,18,11,2017,,Lamu,Iweni,,Montipora,mtp,2,1,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Montipora
Kenya,18,11,2017,,Lamu,Iweni,,Pavona,pav,0,0,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Pavona
Kenya,18,11,2017,,Lamu,Iweni,,Platygyra,pla,2,1,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Platygyra
Kenya,18,11,2017,,Lamu,Iweni,,Plesiastrea,pls,0,0,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Plesiastrea
Kenya,18,11,2017,,Lamu,Iweni,,Pocillopora,poc,3,1,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Pocillopora
Kenya,18,11,2017,,Lamu,Iweni,,Recent Dead Coral,RDC,0.33,0.6,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Recent Dead Coral
Kenya,18,11,2017,,Lamu,Iweni,,Rubble,RUB,17.67,14.4,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Rubble
Kenya,18,11,2017,,Lamu,Iweni,,Sand,SND,2.67,2.3,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Sand
Kenya,18,11,2017,,Lamu,Iweni,,Seagrass,SGR,0,0,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Seagrass
Kenya,18,11,2017,,Lamu,Iweni,,Seriatopora,ser,0,0,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Seriatopora
Kenya,18,11,2017,,Lamu,Iweni,,Silt,SIL,7,3.6,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Silt
Kenya,18,11,2017,,Lamu,Iweni,,Soft coral,SC,0,0,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Soft coral
Kenya,18,11,2017,,Lamu,Iweni,,Sponge,Spog,7.67,7.5,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Sponge
Kenya,18,11,2017,,Lamu,Iweni,,Stylophora,sty,0,0,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Stylophora
Kenya,18,11,2017,,Lamu,Iweni,,Symphillia,sym,0,0,NA,NA,,NA,NA,FIELDWORK,Post,NEW,Symphillia
Kenya,18,10,2017,,Lamu,Majongooni,,Acanthastrea,aca,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Acanthastrea
Kenya,18,10,2017,,Lamu,Majongooni,,Acropora,acr,2.67,4.6,NA,NA,,NA,3,FIELDWORK,Post,NEW,Acropora
Kenya,18,10,2017,,Lamu,Majongooni,,Algae-coralline,ACOR,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Algae-coralline
Kenya,18,10,2017,,Lamu,Majongooni,,Algae-Halimeda,AHAL,1.33,2.3,NA,NA,,NA,3,FIELDWORK,Post,NEW,Algae-Halimeda
Kenya,18,10,2017,,Lamu,Majongooni,,Algae-macro/fleshy,AMAC,7.33,10.2,NA,NA,,NA,3,FIELDWORK,Post,NEW,Algae-macro/fleshy
Kenya,18,10,2017,,Lamu,Majongooni,,Algae-turf,ATRF,10.33,8.4,NA,NA,,NA,3,FIELDWORK,Post,NEW,Algae-turf
Kenya,18,10,2017,,Lamu,Majongooni,,Astreopora,ast,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Astreopora
Kenya,18,10,2017,,Lamu,Majongooni,,Bare substrate,BS,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Bare substrate
Kenya,18,10,2017,,Lamu,Majongooni,,Porites branching,porB,0.33,0.6,NA,NA,,NA,3,FIELDWORK,Post,NEW,Porites branching
Kenya,18,10,2017,,Lamu,Majongooni,,Diploastrea,dip,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Diploastrea
Kenya,18,10,2017,,Lamu,Majongooni,,Echinopora,epo,5.33,7.6,NA,NA,,NA,3,FIELDWORK,Post,NEW,Echinopora
Kenya,18,10,2017,,Lamu,Majongooni,,Favia,fav,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Favia
Kenya,18,10,2017,,Lamu,Majongooni,,Favites,fts,0.67,1.2,NA,NA,,NA,3,FIELDWORK,Post,NEW,Favites
Kenya,18,10,2017,,Lamu,Majongooni,,Fungia,fun,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Fungia
Kenya,18,10,2017,,Lamu,Majongooni,,Galaxea,gal,0.67,1.2,NA,NA,,NA,3,FIELDWORK,Post,NEW,Galaxea
Kenya,18,10,2017,,Lamu,Majongooni,,Goniastrea,gon,0.33,NA,NA,NA,,NA,3,FIELDWORK,Post,NEW,Goniastrea
Kenya,18,10,2017,,Lamu,Majongooni,,Goniopora,gop,0.33,0.6,NA,NA,,NA,3,FIELDWORK,Post,NEW,Goniopora
Kenya,18,10,2017,,Lamu,Majongooni,,Hydnopohora,hyd,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Hydnopohora
Kenya,18,10,2017,,Lamu,Majongooni,,Inverts-other,INV,0.33,0.6,NA,NA,,NA,3,FIELDWORK,Post,NEW,Inverts-other
Kenya,18,10,2017,,Lamu,Majongooni,,Leptoria,leo,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Leptoria
Kenya,18,10,2017,,Lamu,Majongooni,,Lobophyllia,lob,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Lobophyllia
Kenya,18,10,2017,,Lamu,Majongooni,,Porites massive,porM,5.33,5,NA,NA,,NA,3,FIELDWORK,Post,NEW,Porites massive
Kenya,18,10,2017,,Lamu,Majongooni,,Millepora,cme,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Millepora
Kenya,18,10,2017,,Lamu,Majongooni,,Montipora,mtp,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Montipora
Kenya,18,10,2017,,Lamu,Majongooni,,Pavona,pav,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Pavona
Kenya,18,10,2017,,Lamu,Majongooni,,Platygyra,pla,0.33,0.6,NA,NA,,NA,3,FIELDWORK,Post,NEW,Platygyra
Kenya,18,10,2017,,Lamu,Majongooni,,Plesiastrea,pls,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Plesiastrea
Kenya,18,10,2017,,Lamu,Majongooni,,Pocillopora,poc,1,1.7,NA,NA,,NA,3,FIELDWORK,Post,NEW,Pocillopora
Kenya,18,10,2017,,Lamu,Majongooni,,Recent Dead Coral,RDC,0.67,1.2,NA,NA,,NA,3,FIELDWORK,Post,NEW,Recent Dead Coral
Kenya,18,10,2017,,Lamu,Majongooni,,Rubble,RUB,21.67,4,NA,NA,,NA,3,FIELDWORK,Post,NEW,Rubble
Kenya,18,10,2017,,Lamu,Majongooni,,Sand,SND,5.33,3.2,NA,NA,,NA,3,FIELDWORK,Post,NEW,Sand
Kenya,18,10,2017,,Lamu,Majongooni,,Seagrass,SGR,34.67,4,NA,NA,,NA,3,FIELDWORK,Post,NEW,Seagrass
Kenya,18,10,2017,,Lamu,Majongooni,,Seriatopora,ser,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Seriatopora
Kenya,18,10,2017,,Lamu,Majongooni,,Silt,SIL,1.33,2.3,NA,NA,,NA,3,FIELDWORK,Post,NEW,Silt
Kenya,18,10,2017,,Lamu,Majongooni,,Soft coral,SC,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Soft coral
Kenya,18,10,2017,,Lamu,Majongooni,,Sponge,Spog,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Sponge
Kenya,18,10,2017,,Lamu,Majongooni,,Stylophora,sty,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Stylophora
Kenya,18,10,2017,,Lamu,Majongooni,,Symphillia,sym,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Symphillia
Kenya,19,10,2017,,Lamu,Pezali Rock,,Acanthastrea,aca,0.33,0.6,NA,NA,,NA,3,FIELDWORK,Post,NEW,Acanthastrea
Kenya,19,10,2017,,Lamu,Pezali Rock,,Acropora,acr,4.67,4.7,NA,NA,,NA,3,FIELDWORK,Post,NEW,Acropora
Kenya,19,10,2017,,Lamu,Pezali Rock,,Algae-coralline,ACOR,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Algae-coralline
Kenya,19,10,2017,,Lamu,Pezali Rock,,Algae-Halimeda,AHAL,15,2.6,NA,NA,,NA,3,FIELDWORK,Post,NEW,Algae-Halimeda
Kenya,19,10,2017,,Lamu,Pezali Rock,,Algae-macro/fleshy,AMAC,9.67,6,NA,NA,,NA,3,FIELDWORK,Post,NEW,Algae-macro/fleshy
Kenya,19,10,2017,,Lamu,Pezali Rock,,Algae-turf,ATRF,24,2,NA,NA,,NA,3,FIELDWORK,Post,NEW,Algae-turf
Kenya,19,10,2017,,Lamu,Pezali Rock,,Astreopora,ast,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Astreopora
Kenya,19,10,2017,,Lamu,Pezali Rock,,Bare substrate,BS,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Bare substrate
Kenya,19,10,2017,,Lamu,Pezali Rock,,Porites branching,porB,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Porites branching
Kenya,19,10,2017,,Lamu,Pezali Rock,,Diploastrea,dip,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Diploastrea
Kenya,19,10,2017,,Lamu,Pezali Rock,,Echinopora,epo,0.67,1.2,NA,NA,,NA,3,FIELDWORK,Post,NEW,Echinopora
Kenya,19,10,2017,,Lamu,Pezali Rock,,Favia,fav,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Favia
Kenya,19,10,2017,,Lamu,Pezali Rock,,Favites,fts,2,2,NA,NA,,NA,3,FIELDWORK,Post,NEW,Favites
Kenya,19,10,2017,,Lamu,Pezali Rock,,Fungia,fun,3,2.6,NA,NA,,NA,3,FIELDWORK,Post,NEW,Fungia
Kenya,19,10,2017,,Lamu,Pezali Rock,,Galaxea,gal,1.67,2.9,NA,NA,,NA,3,FIELDWORK,Post,NEW,Galaxea
Kenya,19,10,2017,,Lamu,Pezali Rock,,Goniastrea,gon,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Goniastrea
Kenya,19,10,2017,,Lamu,Pezali Rock,,Goniopora,gop,0.33,0.6,NA,NA,,NA,3,FIELDWORK,Post,NEW,Goniopora
Kenya,19,10,2017,,Lamu,Pezali Rock,,Hydnopohora,hyd,1.33,1.5,NA,NA,,NA,3,FIELDWORK,Post,NEW,Hydnopohora
Kenya,19,10,2017,,Lamu,Pezali Rock,,Inverts-other,INV,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Inverts-other
Kenya,19,10,2017,,Lamu,Pezali Rock,,Leptoria,leo,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Leptoria
Kenya,19,10,2017,,Lamu,Pezali Rock,,Lobophyllia,lob,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Lobophyllia
Kenya,19,10,2017,,Lamu,Pezali Rock,,Porites massive,porM,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Porites massive
Kenya,19,10,2017,,Lamu,Pezali Rock,,Millepora,cme,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Millepora
Kenya,19,10,2017,,Lamu,Pezali Rock,,Montipora,mtp,2.33,1.5,NA,NA,,NA,3,FIELDWORK,Post,NEW,Montipora
Kenya,19,10,2017,,Lamu,Pezali Rock,,Pavona,pav,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Pavona
Kenya,19,10,2017,,Lamu,Pezali Rock,,Platygyra,pla,1,1,NA,NA,,NA,3,FIELDWORK,Post,NEW,Platygyra
Kenya,19,10,2017,,Lamu,Pezali Rock,,Plesiastrea,pls,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Plesiastrea
Kenya,19,10,2017,,Lamu,Pezali Rock,,Pocillopora,poc,3.67,2.1,NA,NA,,NA,3,FIELDWORK,Post,NEW,Pocillopora
Kenya,19,10,2017,,Lamu,Pezali Rock,,Recent Dead Coral,RDC,1,1,NA,NA,,NA,3,FIELDWORK,Post,NEW,Recent Dead Coral
Kenya,19,10,2017,,Lamu,Pezali Rock,,Rubble,RUB,8,1.7,NA,NA,,NA,3,FIELDWORK,Post,NEW,Rubble
Kenya,19,10,2017,,Lamu,Pezali Rock,,Sand,SND,0.33,0.6,NA,NA,,NA,3,FIELDWORK,Post,NEW,Sand
Kenya,19,10,2017,,Lamu,Pezali Rock,,Seagrass,SGR,7.33,7,NA,NA,,NA,3,FIELDWORK,Post,NEW,Seagrass
Kenya,19,10,2017,,Lamu,Pezali Rock,,Seriatopora,ser,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Seriatopora
Kenya,19,10,2017,,Lamu,Pezali Rock,,Silt,SIL,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Silt
Kenya,19,10,2017,,Lamu,Pezali Rock,,Soft coral,SC,0.67,1.2,NA,NA,,NA,3,FIELDWORK,Post,NEW,Soft coral
Kenya,19,10,2017,,Lamu,Pezali Rock,,Sponge,Spog,13,5,NA,NA,,NA,3,FIELDWORK,Post,NEW,Sponge
Kenya,19,10,2017,,Lamu,Pezali Rock,,Stylophora,sty,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Stylophora
Kenya,19,10,2017,,Lamu,Pezali Rock,,Symphillia,sym,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Symphillia
Kenya,19,10,2017,,Lamu,Tausi,,Acanthastrea,aca,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Acanthastrea
Kenya,19,10,2017,,Lamu,Tausi,,Acropora,acr,1.67,1.5,NA,NA,,NA,3,FIELDWORK,Post,NEW,Acropora
Kenya,19,10,2017,,Lamu,Tausi,,Algae-coralline,ACOR,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Algae-coralline
Kenya,19,10,2017,,Lamu,Tausi,,Algae-Halimeda,AHAL,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Algae-Halimeda
Kenya,19,10,2017,,Lamu,Tausi,,Algae-macro/fleshy,AMAC,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Algae-macro/fleshy
Kenya,19,10,2017,,Lamu,Tausi,,Algae-turf,ATRF,6,7.2,NA,NA,,NA,3,FIELDWORK,Post,NEW,Algae-turf
Kenya,19,10,2017,,Lamu,Tausi,,Astreopora,ast,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Astreopora
Kenya,19,10,2017,,Lamu,Tausi,,Bare substrate,BS,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Bare substrate
Kenya,19,10,2017,,Lamu,Tausi,,Porites branching,porB,26.33,15.5,NA,NA,,NA,3,FIELDWORK,Post,NEW,Porites branching
Kenya,19,10,2017,,Lamu,Tausi,,Diploastrea,dip,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Diploastrea
Kenya,19,10,2017,,Lamu,Tausi,,Echinopora,epo,2,2,NA,NA,,NA,3,FIELDWORK,Post,NEW,Echinopora
Kenya,19,10,2017,,Lamu,Tausi,,Favia,fav,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Favia
Kenya,19,10,2017,,Lamu,Tausi,,Favites,fts,3.67,0.6,NA,NA,,NA,3,FIELDWORK,Post,NEW,Favites
Kenya,19,10,2017,,Lamu,Tausi,,Fungia,fun,1,1,NA,NA,,NA,3,FIELDWORK,Post,NEW,Fungia
Kenya,19,10,2017,,Lamu,Tausi,,Galaxea,gal,8.33,7.2,NA,NA,,NA,3,FIELDWORK,Post,NEW,Galaxea
Kenya,19,10,2017,,Lamu,Tausi,,Goniastrea,gon,9,1.7,NA,NA,,NA,3,FIELDWORK,Post,NEW,Goniastrea
Kenya,19,10,2017,,Lamu,Tausi,,Goniopora,gop,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Goniopora
Kenya,19,10,2017,,Lamu,Tausi,,Hydnopohora,hyd,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Hydnopohora
Kenya,19,10,2017,,Lamu,Tausi,,Inverts-other,INV,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Inverts-other
Kenya,19,10,2017,,Lamu,Tausi,,Leptoria,leo,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Leptoria
Kenya,19,10,2017,,Lamu,Tausi,,Lobophyllia,lob,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Lobophyllia
Kenya,19,10,2017,,Lamu,Tausi,,Porites massive,porM,7,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Porites massive
Kenya,19,10,2017,,Lamu,Tausi,,Millepora,cme,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Millepora
Kenya,19,10,2017,,Lamu,Tausi,,Montipora,mtp,0.33,0.6,NA,NA,,NA,3,FIELDWORK,Post,NEW,Montipora
Kenya,19,10,2017,,Lamu,Tausi,,Pavona,pav,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Pavona
Kenya,19,10,2017,,Lamu,Tausi,,Platygyra,pla,0.67,0.6,NA,NA,,NA,3,FIELDWORK,Post,NEW,Platygyra
Kenya,19,10,2017,,Lamu,Tausi,,Plesiastrea,pls,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Plesiastrea
Kenya,19,10,2017,,Lamu,Tausi,,Pocillopora,poc,3.67,4,NA,NA,,NA,3,FIELDWORK,Post,NEW,Pocillopora
Kenya,19,10,2017,,Lamu,Tausi,,Recent Dead Coral,RDC,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Recent Dead Coral
Kenya,19,10,2017,,Lamu,Tausi,,Rubble,RUB,8,8,NA,NA,,NA,3,FIELDWORK,Post,NEW,Rubble
Kenya,19,10,2017,,Lamu,Tausi,,Sand,SND,3.33,2.1,NA,NA,,NA,3,FIELDWORK,Post,NEW,Sand
Kenya,19,10,2017,,Lamu,Tausi,,Seagrass,SGR,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Seagrass
Kenya,19,10,2017,,Lamu,Tausi,,Seriatopora,ser,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Seriatopora
Kenya,19,10,2017,,Lamu,Tausi,,Silt,SIL,19,27.1,NA,NA,,NA,3,FIELDWORK,Post,NEW,Silt
Kenya,19,10,2017,,Lamu,Tausi,,Soft coral,SC,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Soft coral
Kenya,19,10,2017,,Lamu,Tausi,,Sponge,Spog,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Sponge
Kenya,19,10,2017,,Lamu,Tausi,,Stylophora,sty,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Stylophora
Kenya,19,10,2017,,Lamu,Tausi,,Symphillia,sym,0,0,NA,NA,,NA,3,FIELDWORK,Post,NEW,Symphillia
Madagascar,NA,NA,2017,Northern Madagascar,Nosy Komba,Dragon's Den,Crest,Dead Standing coral,DC,11.65,12.64,NA,NA,,NA,48,MRCI,Post,NEW,Dead Standing coral
Madagascar,NA,NA,2017,Northern Madagascar,Nosy Komba,Dragon's Den,Crest,Silt/sand,SIL,9.22,12.64,NA,NA,,NA,38,MRCI,Post,NEW,Silt
Madagascar,NA,NA,2017,Northern Madagascar,Nosy Komba,Dragon's Den,Crest,Favia,fav,1.54,12.64,NA,NA,,NA,6.33,MRCI,Post,NEW,Favia
Madagascar,NA,NA,2017,Northern Madagascar,Nosy Komba,Dragon's Den,Crest,Favia,fav,0.73,12.64,NA,NA,,NA,3,MRCI,Post,NEW,Favia
Madagascar,NA,NA,2017,Northern Madagascar,Nosy Komba,Dragon's Den,Crest,Rubble,RUB,6.51,12.64,NA,NA,,NA,26.83,MRCI,Post,NEW,Rubble
Madagascar,NA,NA,2017,Northern Madagascar,Nosy Komba,Dragon's Den,Crest,Montipora,mtp,2.27,12.64,NA,NA,,NA,9.33,MRCI,Post,NEW,Montipora
Madagascar,NA,NA,2017,Northern Madagascar,Nosy Komba,Dragon's Den,Crest,Montipora,mtp,1.62,12.64,NA,NA,,NA,6.67,MRCI,Post,NEW,Montipora
Madagascar,NA,NA,2017,Northern Madagascar,Nosy Komba,Dragon's Den,Crest,Montipora,mtp,0.24,12.64,NA,NA,,NA,1,MRCI,Post,NEW,Montipora
Madagascar,NA,NA,2017,Northern Madagascar,Nosy Komba,Dragon's Den,Crest,Fungia,fun,1.46,12.64,NA,NA,,NA,6,MRCI,Post,NEW,Fungia
Madagascar,NA,NA,2017,Northern Madagascar,Nosy Komba,Dragon's Den,Crest,Algae-turf,ATRF,8.54,12.64,NA,NA,,NA,35.17,MRCI,Post,NEW,Algae-turf
Madagascar,NA,NA,2017,Northern Madagascar,Nosy Komba,Dragon's Den,Crest,sponge,Spog,2.59,12.64,NA,NA,,NA,10.67,MRCI,Post,NEW,Sponge
